timestamp,platform,label1,label2,label3,diff,content
2024/10/4 20:51,wb,0,1,0.0,-1,三星这么多年还没解决炸弹问题吗？
2024/10/4 20:52,wb,0,0,0.0,0,牛
2024/10/4 20:52,wb,0,0,0.0,0,又骗我去工地
2024/10/4 20:54,wb,0,0,0.0,0,"三星电池爆炸，老传统了讲真的花这个钱为啥不买vivo,华为的折叠屏"
2024/10/4 20:56,wb,0,0,0.0,0,不是地产行业萧条吗？工地这么挣钱啊？！
2024/10/4 20:56,wb,0,1,1.0,-1,电池自燃那不是三星的传统功能吗？
2024/10/4 20:56,wb,0,0,0.0,0,买什么三星 买遥遥领先啊
2024/10/4 20:57,wb,0,0,0.0,0,就是采荷嘉业大厦这家三星售后，若干年前，买了16天的三星S7E绿屏送去售后，态度冷冰冰的，说要返厂，预计一个多月，还不提供备用机，从此以后对三星就没啥好感了。。之后换了某为的手机，用了几年电池不行了，去售后99元换电池，那种热情体贴的服务，跟三星简直天壤之别。。
2024/10/4 21:04,wb,1,1,1.0,0,活该
2024/10/4 21:13,wb,0,1,0.0,-1,小汪你得罪了以色列吧。另外说“机”别加吧，“备用机吧”吧什么鬼
2024/10/4 21:18,wb,0,0,0.0,0,他就是那种常在网上那别人手机说事的那种人吧？
2024/10/4 21:20,wb,0,0,0.0,0,外国的就是香系列
2024/10/4 21:20,wb,0,0,0.0,0,有包赔吗
2024/10/4 21:24,wb,0,0,0.0,0,这都啥时代了，三星电池还会爆炸？
2024/10/4 21:27,wb,1,1,1.0,0,国产哪个的服务和售后不比棒子这个好
2024/10/4 21:39,wb,0,0,0.0,0,三星牛逼
2024/10/4 21:44,wb,0,0,0.0,0,现在还买三星的应该属于死忠粉了吧。。。
2024/10/4 21:52,wb,0,0,0.0,0,你好好说，老板给你换了个手机是吧
2024/10/4 22:00,wb,0,0,0.0,0,大概率充电器和线材问题
2024/10/4 22:07,wb,0,0,0.0,0,我觉得还是花3999买个手机，10000买台笔电好。
2024/10/4 22:11,wb,0,0,0.0,0,疯掉了，买三星？你是不是想买来炸死室友？
2024/10/4 22:18,wb,0,0,0.0,0,真的好滑稽，人家小伙子省吃俭用的买个一万多的手机就要被嘲？你看他住的地方穿的衣服那么差，也是很能吃苦耐劳了，手机质量问题不去谴责品牌方，反而嘲笑劳动人民
2024/10/4 22:20,wb,0,0,0.0,0,之前拿家里的三星手机当备用机 买的时候也是旗舰机了  用了两天 按钮就掉了两颗给我惊呆了 感觉就是用胶水粘的 也算长见识了
2024/10/4 22:44,wb,0,0,0.0,0,这个质量问题吧？玩着电池鼓包，之前用过一个三星，画质颜色的确可以，维修超贵，还有就是电池的确玩久点会发烫一样，还有个发烫电池的是之前的红米，很多年没用过这两个牌了
2024/10/4 23:09,wb,1,0,1.0,1,一群阴阳怪气，冷嘲热讽的！呵呵！
2024/10/4 23:11,wb,1,1,1.0,0,这脑子值得拥有三星
2024/10/4 23:30,wb,0,0,0.0,0,我不是工地的，我不会买三星
2024/10/4 23:37,wb,0,0,0.0,0,还有三星手机吗？
2024/10/4 23:41,wb,0,0,0.0,0,hw的三折最近卖不动了？
2024/10/4 23:49,wb,0,0,0.0,0,不理解评论区，不去说售后的事，都是在评论男主的身份和消费力以及为啥要买三星。
2024/10/5 0:43,wb,0,0,0.0,0,这么快就忘了三星会爆炸吗
2024/10/5 0:51,wb,0,0,0.0,0,估计所有爱好就在这上面了，没啥问题
2024/10/5 1:26,wb,0,1,1.0,-1,某些殖人还说PP能炸但是手机不会炸
2024/10/5 2:34,wb,0,0,0.0,0,拒保，那14000就这么打水漂了啊
2024/10/5 6:12,wb,0,0,0.0,0,老问题
2024/10/5 7:00,wb,0,0,0.0,0,凝胶电池会爆炸？
2024/10/5 7:46,wb,0,0,0.0,0,小伙子在工地信息有些闭塞呀  三星电池问题都多少年了  还买呢
2024/10/5 7:49,wb,0,0,0.0,0,宿舍内使用三星很危险的
2024/10/5 7:56,wb,0,0,0.0,0,这种新闻平台会帮你推广
