timestamp,platform,label1,label2,label3,diff,content
2024/9/22 9:01,dy,0,0,0.0,0,难道是我早来了吗？
2024/9/22 9:01,dy,0,0,0.0,0,第一[看][看][看]
2024/9/22 9:03,dy,0,0,0.0,0,第三[左上][微笑]
2024/9/22 9:07,dy,0,0,0.0,0,没北京[流泪]
2024/9/22 9:09,dy,0,0,0.0,0,你不火了吗？[捂脸]
2024/9/22 9:11,dy,0,0,0.0,0,你也是人才[尬笑][尬笑][尬笑]假期都快要结束了当然便宜了，上班回不来了
2024/9/22 9:16,dy,0,0,0.0,0,你没买到c919南航吗？
2024/9/22 9:17,dy,0,0,0.0,0,盐城能飞哪？
2024/9/22 9:24,dy,0,0,0.0,0,没有黑龙江省的吗？[流泪][流泪]
2024/9/22 9:37,dy,0,0,0.0,0,长龙
2024/9/22 9:40,dy,0,0,0.0,0,新疆呢
2024/9/22 9:45,dy,0,0,0.0,0,沈阳出发能飞哪[流泪]
2024/9/22 10:10,dy,0,0,0.0,0,三亚咋啦[大笑]
2024/9/22 10:17,dy,0,0,0.0,0,长沙勒
2024/9/22 10:20,dy,0,0,0.0,0,这都不包含燃油费和税费吧
2024/9/22 10:34,dy,0,0,0.0,0,你没买到南航c919机票吗？
2024/9/22 11:46,dy,0,0,0.0,0,国庆回家团聚。[捂脸]
2024/9/22 11:53,dy,0,0,0.0,0,返程就贵了
2024/9/22 12:29,dy,1,0,1.0,1,已老实[宕机]
2024/9/22 13:02,dy,0,0,0.0,0,北京能飞哪，你是只字不提啊
2024/9/22 13:06,dy,0,0,0.0,0,想去成都或者重庆或者北京，南京出发，东航南航国航哪个更好？
2024/9/22 13:27,dy,0,0,0.0,0,我买了去日本的票
2024/9/22 13:34,dy,0,0,0.0,0,你多会测评南航的c919啊
2024/9/22 13:53,dy,0,0,0.0,0,郑州呢！！！
2024/9/22 13:56,dy,0,1,0.0,-1,那个跳水了[捂脸][捂脸][捂脸]我去看看
2024/9/22 14:06,dy,0,0,0.0,0,揭阳潮汕呢[机智]
2024/9/22 14:08,dy,0,0,0.0,0,我提早二十几天，买大连到温州，瑞丽航空550，前几天来个航班取消[泪奔]，我又买了九元航空要829还没有免费托运行礼[泪奔]。这种损失找谁赔偿，说取消就取消[泪奔]
2024/9/22 14:09,dy,0,0,0.0,0,大早班和红眼[捂脸]
2024/9/22 14:19,dy,0,0,0.0,0,济南呢[泣不成声]
2024/9/22 14:33,dy,0,0,0.0,0,阿拉善呢？
2024/9/22 15:09,dy,0,0,0.0,0,10月5号的票价？大家都错峰出行？
2024/9/22 15:17,dy,1,0,1.0,1,放p
2024/9/22 15:32,dy,0,0,0.0,0,没江西吗？没南昌吗？没丰城吗？
2024/9/22 16:22,dy,0,1,0.0,-1,基本上都是天府机场，还是大早班儿[捂脸][捂脸]
2024/9/22 17:14,dy,0,1,0.0,-1,不是大清早就是二半夜，疯了哇
2024/9/22 17:38,dy,0,0,0.0,0,没钱了，真的没钱了[投降]
2024/9/22 19:07,dy,0,0,0.0,0,航旅可以退差价吗
2024/9/22 22:17,dy,0,0,0.0,0,广州飞梅州真的笑了[捂脸]
2024/9/22 23:20,dy,0,0,0.0,0,扬州呢
2024/9/23 0:49,dy,0,0,0.0,0,怎么定？广州到西安的
2024/9/23 3:21,dy,0,0,0.0,0,10号重庆回长沙，被航空公司通知换底价航班，不退300差价[捂脸]自己取消两张票被扣160[捂脸] 国庆往返票价更是疯涨[捂脸]
2024/9/23 5:05,dy,0,0,0.0,0,云南可以飞哪？
2024/9/23 6:18,dy,0,0,0.0,0,包括燃油税吗
2024/9/23 6:20,dy,0,0,0.0,0,29号宁波飞重庆
2024/9/23 6:59,dy,0,0,0.0,0,记得加机建燃油[看]
2024/9/23 7:45,dy,0,0,0.0,0,30号或者1号广州飞西宁
2024/9/23 9:36,dy,0,0,0.0,0,[赞]
2024/9/23 9:37,dy,1,0,0.0,1,不去人多贵
2024/9/23 9:38,dy,0,0,0.0,0,回海南玩呗 不用住酒店
2024/9/23 9:47,dy,1,0,0.0,1,不割
2024/9/23 9:48,dy,1,0,0.0,1,在抖音抢
2024/9/23 9:51,dy,0,0,0.0,0,想去
2024/9/23 10:04,dy,0,0,0.0,0,国庆节深圳飞昆明
2024/9/23 11:59,dy,0,0,0.0,0,北京我就没找到低的[看]
2024/9/23 13:27,dy,0,0,0.0,0,去哪里的这么便宜
2024/9/23 13:33,dy,0,0,0.0,0,长沙呢[流泪]
2024/9/23 14:38,dy,0,0,0.0,0,就这个假期，几乎哪的机票都便宜得多 [捂脸] 有钱出来旅游的很少了
2024/9/23 14:40,dy,0,0,0.0,0,去韩国还不如家里蹲了
2024/9/23 15:26,dy,0,0,0.0,0,明天南宁飞上海多少
2024/9/23 16:00,dy,0,0,0.0,0,为什么不说北京
2024/9/23 16:28,dy,1,0,0.0,1,本来打算抢高铁去云南，结果机票降价，买机票了[捂脸]
2024/9/23 16:50,dy,0,0,0.0,0,10.1打算泉州晋江-杭州
2024/9/23 16:54,dy,0,0,0.0,0,2号南宁飞厦门，在哪里买机票便宜？
2024/9/23 17:07,dy,0,0,0.0,0,回来的机票呢？
2024/9/23 18:02,dy,0,0,0.0,0,1号广州到重庆有没有
2024/9/23 22:43,dy,0,0,0.0,0,7号福州飞哈尔滨有没有机票，多少钱
2024/9/24 0:18,dy,0,0,0.0,0,5号假期都要结束了再去？
2024/9/24 0:35,dy,0,0,0.0,0,酒店机票都暴涨了，想出去了也放弃了[捂脸]
2024/9/24 1:06,dy,0,0,0.0,0,国庆我来武汉旅游！订了机票和酒店！来武汉旅游15天。来看奥运冠军郑钦文网球??比赛[耶][耶][耶][耶][耶][耶]
2024/9/24 1:53,dy,0,0,0.0,0,你猜怎么着   刷新一下没票了[笑哭]
2024/9/24 1:58,dy,0,0,0.0,0,9月30号飞三亚，4号回重庆2人
2024/9/24 2:35,dy,0,0,0.0,0,10月7号南京飞甘肃兰州，在哪里买便宜？
2024/9/24 4:07,dy,0,0,0.0,0,近程自驾，只花油费，中程火车，票价恒定，远程不去，哈哈哈哈。当然最好就是避开节假日。
2024/9/24 5:45,dy,0,0,0.0,0,国际特价票可以来找我查查[呲牙]
2024/9/24 7:07,dy,0,0,0.0,0,西安-广州 往返 9/30-10/7
2024/9/24 7:51,dy,0,0,0.0,0,10.2号深圳飞济南，10.7号济南深圳
2024/9/24 12:16,dy,0,0,0.0,0,1号的天津飞丽江，7号回
2024/9/24 12:34,dy,0,0,0.0,0,兴义
2024/9/24 14:06,dy,0,0,0.0,0,深圳海拉尔 往返
2024/9/24 14:09,dy,1,0,0.0,1,你这是哪个软件[看]
2024/9/24 15:15,dy,0,0,0.0,0,10.17-10.20长沙成都往返
2024/9/24 15:20,dy,0,1,0.0,-1,三亚飞哪最便宜[捂脸]
2024/9/24 15:41,dy,0,0,0.0,0,10.2深圳飞重庆
2024/9/24 17:25,dy,0,0,0.0,0,那深圳去哪
2024/9/24 19:43,dy,0,0,0.0,0,[微笑][微笑][微笑][赞][赞][赞]
2024/9/24 22:29,dy,0,0,0.0,0,[赞][赞][赞][赞]
2024/9/24 22:45,dy,0,0,0.0,0,国庆武汉到呼和浩特往返怎么买便宜
2024/9/25 0:06,dy,0,0,0.0,0,[赞][赞][赞][赞][赞][赞][玫瑰]
2024/9/25 0:10,dy,0,0,0.0,0,10.7哈尔滨回海口
2024/9/25 5:25,dy,1,0,1.0,1,不考虑返程，只看单程价格的都是耍流氓
2024/9/25 8:51,dy,0,0,0.0,0,我是第一个！！
2024/9/25 8:54,dy,0,0,0.0,0,为何下降？
2024/9/25 9:51,dy,0,0,0.0,0,贵州欢迎全国各地兄弟姐妹[灵机一动]
2024/9/25 10:15,dy,0,0,0.0,0,周末不忙，国庆不忙，来趟衡阳。衡阳不仅是中国五岳之一的南岳衡山所在地，还是一座抗战纪念城市，衡阳还拥有蔡伦竹海，花果山等景区，衡阳市内石鼓书院，来雁塔，东洲岛，雁峰寺，建湘工业文化街，保卫里，每个景点都值得大家去看，衡阳湘江的夜景一个字美。
2024/9/25 11:56,dy,0,0,0.0,0,没 钱
2024/9/25 14:56,dy,0,0,0.0,0,专业点就加上回程吧 ，有票去没票回？？
2024/9/25 14:57,dy,1,1,1.0,0,错了其中一程峰 回程呢？不一样贵？笑死人专门整些有用没用的东西
2024/9/25 16:17,dy,0,0,0.0,0,酒店降价？ 你搜一下看看？[微笑]
2024/9/25 16:51,dy,0,0,0.0,0,希望不要来我们城市，堵车堵人，堵我上班！[捂脸]国庆我不放假[泪奔]
2024/9/25 18:06,dy,0,0,0.0,0,啥时候测评空姐
2024/9/25 21:57,dy,0,0,0.0,0,没钱，不出
2024/9/25 22:51,dy,0,0,0.0,0,钫
2024/9/25 22:59,dy,0,0,0.0,0,国庆来重庆，记得带件厚点儿的衣服，降温了，降温了
2024/9/26 0:26,dy,0,0,0.0,0,武汉飞
2024/9/26 0:50,dy,0,0,0.0,0,[呲牙]
2024/9/26 3:22,dy,0,0,0.0,0,有些时候去的时候便宜回来贵啊
2024/9/26 3:59,dy,0,0,0.0,0,跟我一起去日本[尬笑]
2024/9/26 4:18,dy,0,1,1.0,-1,回来的时候就哭吧
2024/9/26 9:57,dy,0,1,0.0,-1,出游的每年都是同一批人[捂脸][捂脸][捂脸]
2024/9/26 9:57,dy,0,0,0.0,0,涨了好多，没见掉
2024/9/26 14:16,dy,0,0,0.0,0,威海能飞哪[感谢][送心]
2024/9/26 17:30,dy,0,0,0.0,0,能发点旅游补贴吗
2024/9/26 23:14,dy,0,1,0.0,-1,当天买的能不贵吗？[捂脸]
2024/9/27 5:19,dy,0,0,0.0,0,10.7长春-南京/扬州
2024/9/27 10:41,wb,0,0,0.0,0,我去你回 完美错过
2024/9/27 11:22,dy,0,0,0.0,0,都是夜班[捂脸]
2024/9/27 13:38,dy,0,0,0.0,0,宁波
2024/9/27 15:27,dy,0,0,0.0,0,西安呢
2024/9/27 15:29,dy,0,0,0.0,0,西安出发可以飞哪里
2024/9/27 15:37,dy,0,0,0.0,0,国庆都过了一半还飞个屁
2024/9/28 1:26,dy,0,0,0.0,0,南宁能能飞哪
2024/9/28 2:14,dy,0,0,0.0,0,五一就是，真的大跳水[尬笑][尬笑][尬笑]本来一个月就挣二千[流泪][流泪][流泪]
2024/9/28 2:15,dy,0,0,0.0,0,刚才还看自费升舱，这就跳水了
2024/9/28 2:16,dy,0,0,0.0,0,"高情商：运力过剩
低情商：坐飞机的人少了"
2024/9/28 2:16,dy,0,0,0.0,0,对不起，我从长到小70多岁了，没坐过飞机，再也没有钱坐飞机。你别来，我爸那闲了，闲着这事儿有什么用？对我没有用
2024/9/28 2:19,dy,0,0,0.0,0,还是喜欢高铁，最起码不玩心跳，淡旺季都一个价[笑哭][笑哭][笑哭]
2024/9/28 2:30,dy,0,0,0.0,0,我一个星期之前定的机票[看]和现在机票价格[微笑]机票价格波动还是挺大的[尬笑]
2024/9/28 2:33,dy,0,0,0.0,0,不是竞争，是经济萎缩[捂脸]
2024/9/28 2:37,dy,0,0,0.0,0,沈阳有吗
2024/9/28 2:41,dy,0,0,0.0,0,看来每逢节假日，只有我在家里蹲。
2024/9/28 2:42,dy,0,0,0.0,0,去海南要当心，去的时候几百元，回来可能要上万[捂脸]
2024/9/28 2:45,dy,0,0,0.0,0,说明现在出去玩的人少了很多[微笑]
2024/9/28 2:45,dy,0,0,0.0,0,还没坐过飞机
2024/9/28 2:47,dy,0,0,0.0,0,有去无回价
2024/9/28 2:49,dy,0,0,0.0,0,真的服了 才买了就降价
2024/9/28 2:51,dy,0,0,0.0,0,会谢
2024/9/28 2:51,dy,0,0,0.0,0,我被限高了，那也去不了，正好
2024/9/28 2:54,dy,0,0,0.0,0,我为啥搜不到跳水机票[捂脸]
2024/9/28 2:56,dy,0,0,0.0,0,高铁能到的地方绝不坐飞机，高铁准时准点，飞机准点起飞是幸运
2024/9/28 2:57,dy,0,1,0.0,-1,为啥我回家的票没有大跳水
2024/9/28 2:57,dy,0,0,0.0,0,谁说跌了[捂脸]
2024/9/28 2:59,dy,0,0,0.0,0,合肥230飞北海[看]
2024/9/28 3:02,dy,0,0,0.0,0,深航直接取消航班[看][看][看]
2024/9/28 3:05,dy,0,0,0.0,0,[呲牙]去网上预订酒店也一样，大部分越接近晚上入住定价格越便宜。
2024/9/28 3:05,dy,0,0,0.0,0,成都到河北五千多[尬笑]
