timestamp,platform,label1,label2,label3,diff,content
2024/10/3 16:05,dy,0,0,0.0,0,我嘞个豆我还粉了挺长时间的，怎么还家暴啊[恐惧]
2024/10/3 16:21,dy,0,0,0.0,0,真的假的
2024/10/3 17:00,dy,0,0,0.0,0,这是那个哟！不认识，零容忍任何家暴行为
2024/10/3 17:31,dy,0,0,0.0,0,私密账号了都[赞]
2024/10/3 17:44,dy,0,1,0.0,-1,一看面相就能看出来这人阴晴不定
2024/10/3 17:48,dy,0,1,1.0,-1,这种我能让他直接住院[酷拽][酷拽][酷拽]
2024/10/3 18:07,dy,0,0,0.0,0,[绝望的凝视]这谁呀，没结婚不算家暴吧
2024/10/3 18:34,dy,0,0,0.0,0,不认识，哪位啊？
2024/10/3 18:44,dy,0,0,0.0,0,首先 王硕是谁啊
2024/10/3 19:02,dy,0,1,0.0,-1,不是，他哪里好看了？不都是美颜加滤镜出来的吗？普到不能再普了
2024/10/3 19:35,dy,0,0,0.0,0,嘶～我们学校的网红[泪奔]之前还挺爱看他们的，结果塌了[捂脸]
2024/10/3 19:57,dy,0,0,0.0,0,不是，这是谁啊？
2024/10/3 20:14,dy,0,0,0.0,0,[玫瑰]
2024/10/3 20:45,dy,0,0,0.0,0,我以前挺喜欢刷他们视频的，特别是王健宇茶话会主题的，后来爆ws的事，我就不是很喜欢刷他们了，现在比较喜欢看邢洪明和她女朋友，其他三个刷不到了，偶尔还会刷到王建宇和其他主播合拍的视频……
2024/10/3 21:19,dy,0,0,0.0,0,完了好不容易期待的一个抖音综艺[尬笑]要塌掉了
2024/10/3 21:50,dy,0,0,0.0,0,不是因为四颗福星我都不认识这个人[OK]
2024/10/3 22:28,dy,0,1,0.0,-1,长的挺一般
2024/10/3 22:48,dy,0,1,0.0,-1,就我一直觉得他的面相不好嘛[捂脸]
2024/10/3 22:57,dy,0,0,0.0,0,这是谁啊，为啥现在主播没塌之前我都没听过，塌了之后发现根本不认识[捂脸]
2024/10/3 23:10,dy,0,0,0.0,0,[发怒][发怒][发怒]
2024/10/3 23:19,dy,0,0,0.0,0,四颗福星是啥我都不知道，还以为哪个男团，还好奇男团怎么这个名[呆无辜]
2024/10/3 23:22,wb,0,1,0.0,-1,没有的东西
2024/10/3 23:23,dy,0,0,0.0,0,这人谁啊
2024/10/3 23:24,dy,0,0,0.0,0,老天，他还怎么在学校待下去啊
2024/10/3 23:24,wb,0,0,0.0,0,默默吃瓜，坐等后续进展
2024/10/3 23:25,wb,0,0,0.0,0,这个也太炸裂了吧 我的天
2024/10/3 23:27,wb,0,1,1.0,-1,互联网成就了太多不该成就的人
2024/10/3 23:28,dy,0,0,0.0,0,OK呀，粉过王妈，王烁，小慧君，秦霄贤，渡月，小杨哥，猫一杯，无星悦，陈泽[宕机]
2024/10/3 23:31,dy,0,0,0.0,0,都是没刷到过的 [晕][晕]
2024/10/3 23:34,dy,0,0,0.0,0,这人是谁啊？吓一跳以为王栎鑫[流泪][流泪][流泪]
2024/10/3 23:37,wb,0,0,0.0,0,无语了
2024/10/3 23:41,wb,0,0,0.0,0,我靠四颗福星我的关注经常看 还有什么是真的 到底什么是真的 我请问
2024/10/3 23:47,wb,0,0,0.0,0,所以谁能告诉我这个男人是谁？
2024/10/3 23:52,wb,0,0,0.0,0,这人是谁啊？第一次听说，都上热搜第一了？
2024/10/3 23:55,dy,0,0,0.0,0,今年为什么这么多人塌房
2024/10/3 23:58,wb,0,1,1.0,-1,这特么又是谁？根本不认识
2024/10/3 23:59,dy,0,0,0.0,0,不懂你们怎么那么容易喜欢上可以被表演出来的表象
2024/10/4 0:00,wb,0,0,0.0,0,好像是因为出轨
2024/10/4 0:02,wb,0,0,0.0,0,咋回事啊
2024/10/4 0:03,wb,0,0,0.0,0,谁啊？就爆了？莫名其妙
2024/10/4 0:04,wb,0,0,0.0,0,博主每次发的都没有前后文，稍微说明一下呗，娱乐博主啊
2024/10/4 0:05,wb,0,0,0.0,0,我我
2024/10/4 0:08,wb,0,1,1.0,-1,表示不认识这个家暴男
2024/10/4 0:10,wb,1,1,1.0,0,对，女的都是祖宗根本不能动
