timestamp,platform,label1,label2,label3,diff,content
2024/7/23 15:11,dy,0,0,0.0,0,还不用喝酒就已经听晕了[捂脸]
2024/7/23 15:15,dy,0,0,0.0,0,这个酒吧没上过大学都不敢进[泪奔]
2024/7/23 15:19,dy,0,0,0.0,0,很适合我 睡不着就去楼下酒吧坐会
2024/7/23 15:21,dy,0,0,0.0,0,以后兴起一种卡学历局[捂脸]
2024/7/23 15:22,dy,0,0,0.0,0,说实话 想去酒吧讲金融
2024/7/23 15:25,dy,0,0,0.0,0,在哪个酒吧啊？可不可以告诉我[流泪][流泪][流泪]
2024/7/23 15:27,dy,0,0,0.0,0,无学历要求[九转大肠]起码要个硕士才听得懂啊
2024/7/23 15:29,dy,0,0,0.0,0,学社会学的我看到就已经头疼了[泣不成声][泣不成声][泣不成声]
2024/7/23 15:30,dy,0,0,0.0,0,有没有好心人说一下在哪里呀 真的需要去 我硕士毕业论文说不定就有主题了[泣不成声]
2024/7/23 15:36,dy,0,0,0.0,0,正在等待
2024/7/23 15:41,dy,0,0,0.0,0,这不就是学术论坛可以喝酒了吗[笑哭][笑哭][笑哭]
2024/7/23 15:47,dy,1,0,0.0,1,感觉很适合失眠的学渣，酒精+课堂双管齐下
2024/7/23 15:48,dy,0,0,0.0,0,在哪里，我要去给你们讲陶瓷
2024/7/23 15:49,dy,0,0,0.0,0,重庆开一个吧。
2024/7/23 15:50,dy,0,0,0.0,0,大学课堂我冒险摸鱼，酒吧讲座我库库猛学[九转大肠]
2024/7/23 15:53,dy,0,0,0.0,0,会不会有一些人，在以学术之名传播一些不符合社会主义核心价值观的思想？
2024/7/23 15:56,dy,0,0,0.0,0,[尬笑]有点想去，有些话题虽然听不懂但爱听
2024/7/23 15:59,dy,0,0,0.0,0,建议开到南京栖霞仙林
2024/7/23 16:01,dy,0,0,0.0,0,这是哪个酒吧，求名字[流泪][流泪]
2024/7/23 16:06,dy,0,0,0.0,0,伦敦也是，他们学霸社交的方式是这样的[捂脸]
2024/7/23 16:10,dy,0,0,0.0,0,我真的有点心动，不能喝的可以去吗
2024/7/23 16:13,dy,0,0,0.0,0,也只能人文社科的去讲了，理工科统一领域不同方向教授来了都不一定听得懂[捂脸]
2024/7/23 16:18,dy,0,0,0.0,0,…我竟然在仔细看他这个实证模型[捂脸]
2024/7/23 16:20,dy,0,0,0.0,0,深圳有吗，真的很想去[泣不成声]
2024/7/23 16:21,dy,0,0,0.0,0,理工科别看了大晚上得在实验室熬大夜呢哪有空去98听学术汇报
2024/7/23 16:25,dy,0,0,0.0,0,这不就是沙龙嘛[泪奔]
2024/7/23 16:26,dy,0,0,0.0,0,那个…有理科的吗，艺术生想补回一些理科知识，而兴趣班或者社会课程又再也没有数理化了[流泪]
2024/7/23 16:27,dy,0,0,0.0,0,上班要开会，下班还要听讲座，大家精力好旺盛，我只想喝的昏天黑地[你不大行]
2024/7/23 16:29,dy,0,0,0.0,0,我失眠我可以去
2024/7/23 16:29,dy,0,0,0.0,0,绝！我看到了实证表格[泣不成声][泣不成声][泣不成声]
