timestamp,platform,label1,label2,label3,diff,content
2024/10/3 17:18,wb,0,0,0.0,0,我以为就我最笨呢
2024/10/3 17:18,wb,0,0,0.0,0,哈哈哈哈是大家都经历过的事情呀
2024/10/3 17:18,wb,0,0,0.0,0,哈哈哈哈原来不止我一个不聪明
2024/10/3 17:18,wb,0,0,0.0,0,小时候的自己和现在的自己，简直不是一个水平。
2024/10/3 17:18,wb,0,0,0.0,0,哈哈哈笑死我了 小时候一直以为自己很笨
2024/10/3 17:19,wb,0,0,0.0,0,原来大家都不聪明啊
2024/10/3 17:19,wb,0,0,0.0,0,每个人小时候都非常的有意思。
2024/10/3 17:19,wb,0,0,0.0,0,哈哈哈真的好好笑啊 大家都笨笨的
2024/10/3 17:19,wb,0,0,0.0,0,哈哈确实都不是很聪明
2024/10/3 17:20,wb,0,0,0.0,0,哈哈哈哈哈哈，这操作简直是在演我
2024/10/3 17:20,wb,0,1,1.0,-1,我真以为就我一个人笨笨的
2024/10/3 17:20,wb,0,0,0.0,0,我小时候也不是很聪明了呀，反正就是傻傻的样子
2024/10/3 17:20,wb,0,0,0.0,0,没想到每个人小时候都差不多
2024/10/3 17:20,wb,0,1,1.0,-1,小时候都不聪明啊
2024/10/3 17:21,wb,0,0,0.0,0,哈哈我觉得我也是不聪明
2024/10/3 17:23,wb,0,0,0.0,0,原来小时候大家都一个样
2024/10/3 20:01,wb,0,0,0.0,0,小時候最痛恨“若干”，看見“若干”一律當做 10 處理。結果數學課就沒及格過 回想起來，踏馬的咋就從來沒一個老師或其他任何一個人告訴我“若干”是啥意思
2024/10/3 21:10,wb,0,0,0.0,0,哈哈哈哈好搞笑
2024/10/3 21:52,wb,0,0,0.0,0,小时候不认表 还自己安慰自己没关系长大就会看了 现在果然会看了呢
2024/10/3 22:10,wb,0,0,0.0,0,小时候看报纸《参考消息》，常看到记者传真报道，就心里暗想，这个叫“传真”的记者好厉害，每天都写好多新闻，而且是不同国家的事儿。
2024/10/3 22:21,wb,0,0,0.0,0,小时候真的以为外国和美国英国一样，是一个国家
2024/10/4 8:07,wb,0,0,0.0,0,全是广告
2024/10/4 8:08,wb,0,0,0.0,0,大多数是gg
2024/10/4 8:08,wb,0,0,0.0,0,没什么好分享的
2024/10/4 8:08,wb,0,0,0.0,0,是的
2024/10/4 8:08,wb,1,0,0.0,1,是这样
2024/10/4 8:08,wb,0,0,0.0,0,早上好
2024/10/4 8:09,wb,0,0,0.0,0,有个好心情
2024/10/4 8:09,wb,0,0,0.0,0,假期愉快
2024/10/4 8:11,wb,0,0,0.0,0,我们一年级下学期换班 我从二班到了一班 我们语文老师在一次考试前作动员 balabala之后问大家能不能下定决心 我那会不知道什么叫决心 我以为她说脚（我们方言读jue）心 我还想我们每天不都是用jio心嘛
2024/10/4 8:19,wb,0,1,0.0,-1,啥灾难 大不了就是个嫉妒 我也不和你过
2024/10/4 8:20,wb,0,0,0.0,0,所以不发不看得装傻
2024/10/4 8:23,wb,0,0,0.0,0,我最喜欢看这种  我还会给她点赞
2024/10/4 8:23,wb,0,0,0.0,0,早上好o(*≧▽≦)ツ
2024/10/4 8:23,wb,0,0,0.0,0,你这样的朋友圈我会特别喜欢看，自己做牛马但是看见别人活力的朋友圈就特别开心
2024/10/4 8:25,wb,0,0,0.0,0,发给自己看的记录而已，没必要如此玻璃心
2024/10/4 8:26,wb,0,0,0.0,0,何必在乎别人
2024/10/4 8:26,wb,0,0,0.0,0,怎么加你 姐我想点赞
2024/10/4 8:27,wb,0,0,0.0,0,该删删，该屏蔽屏蔽，然后该发就发
2024/10/4 8:30,wb,0,0,0.0,0,小时候让写汉字“田”，我灵机一动，描了一本田字格，老师勉勉强强说让我别写那么大，于是我一个田字格里写了四个田
2024/10/4 8:30,wb,0,0,0.0,0,我还是比较喜欢这种生活气息的
2024/10/4 8:31,wb,0,0,0.0,0,真实哈。#真的要少发朋友圈#
2024/10/4 8:34,wb,0,0,0.0,0,你发的好像把人都屏蔽了
2024/10/4 8:34,wb,0,0,0.0,0,公职人员都不发朋友圈，这是什么魔怔呢？
2024/10/4 8:34,wb,0,0,0.0,0,朋友圈的访客是未来的自己
2024/10/4 8:35,wb,0,0,0.0,0,每年只在过年发一条新年快乐证明还活着
2024/10/4 8:36,wb,0,0,0.0,0,潜龙勿用，现龙在田
2024/10/4 8:37,wb,0,0,0.0,0,我妈和我老公都不给我发说我发了就是幼稚
2024/10/4 8:38,wb,0,0,0.0,0,有点想关闭朋友圈了
2024/10/4 8:38,wb,0,0,0.0,0,想发就发想那么多
2024/10/4 8:39,wb,0,0,0.0,0,我都发的仅己可见，或者三天可见
2024/10/4 8:39,wb,0,0,0.0,0,申请进朋友圈
2024/10/4 8:41,wb,0,0,0.0,0,早上好师傅支持你的说法假期愉快[好运连连][好运连连]
